Mode,AtomIndex,dx,dy,dz
92,22,-0.0401,0.0201,0.0
92,23,-0.0301,0.0,-0.01
92,24,0.01,-0.0,-0.0
92,25,-0.0201,0.0301,0.0201
92,26,-0.01,-0.0301,-0.0301
92,27,0.0201,-0.0,0.01
92,28,-0.0401,-0.0201,0.0
92,29,0.01,0.0,-0.0
92,30,-0.0201,0.01,-0.0201
92,31,0.01,0.0401,-0.0501
92,32,-0.01,-0.0,0.0
92,33,-0.0,-0.0201,0.0201
92,34,0.0201,-0.01,0.01
92,35,0.1003,-0.0,0.0201
92,36,-0.01,0.01,-0.01
92,37,0.01,0.0401,-0.0401
92,38,0.0,-0.01,0.01
92,39,0.01,-0.0201,0.0301
92,40,-0.0,-0.0501,0.0501
92,41,0.0201,0.0501,-0.0501
92,42,0.01,0.0201,-0.01
92,43,-0.0301,-0.01,0.0
92,44,-0.2006,-0.0802,0.0301
92,45,0.0201,0.0501,-0.0501
92,46,-0.1906,0.1504,-0.2006
92,47,0.1404,-0.0,0.0401
92,48,0.01,-0.0501,0.0501
92,49,-0.4413,-0.2608,0.1304
92,50,-0.0301,-0.0,-0.01
92,51,-0.0201,-0.0301,0.0201
92,52,-0.01,0.0301,-0.0301
92,53,-0.0,-0.0,0.0
93,1,-0.0101,-0.0101,-0.0101
93,2,-0.0,-0.0201,-0.0201
93,3,-0.0,0.0101,0.0101
93,4,0.0201,0.0403,0.0403
93,5,0.0101,-0.0,-0.0
93,6,0.0503,-0.0101,0.0
93,7,-0.0101,-0.0,-0.0101
93,8,-0.0101,-0.0101,-0.0101
93,9,0.0,0.0101,0.0101
93,10,0.0201,0.0201,0.0201
93,11,0.0201,0.0201,0.0302
93,12,0.0201,-0.0503,-0.0403
93,13,0.0101,-0.0101,-0.0101
93,14,-0.0302,0.0101,0.0
93,15,-0.1812,0.0705,0.0201
93,16,0.0101,-0.0503,-0.0503
93,17,-0.2114,-0.161,-0.2214
93,18,0.151,0.0,0.0403
93,19,0.0101,0.0503,0.0503
93,20,-0.4428,0.2617,0.1308
93,21,0.0,-0.0101,-0.0101
93,22,-0.0503,0.0201,0.0101
93,23,-0.0302,0.0,-0.0101
93,24,0.0101,-0.0,0.0
93,25,-0.0201,0.0302,0.0302
93,26,-0.0101,-0.0302,-0.0302
93,27,-0.0,-0.0101,0.0101
93,28,0.0503,0.0201,-0.0101
93,29,-0.0101,-0.0,-0.0
93,30,0.0101,-0.0101,0.0101
93,31,0.0,-0.0201,0.0201
93,32,0.0,0.0101,-0.0101
93,33,-0.0201,0.0403,-0.0403
93,34,-0.0101,-0.0,0.0
93,35,-0.0503,-0.0101,-0.0
93,36,0.0101,-0.0,0.0101
93,37,0.0101,-0.0101,0.0101
93,38,-0.0,0.0101,-0.0101
93,39,-0.0201,0.0201,-0.0201
93,40,-0.0201,0.0201,-0.0302
93,41,-0.0201,-0.0503,0.0403
93,42,-0.0101,-0.0101,0.0101
93,43,0.0302,0.0101,-0.0
93,44,0.1812,0.0705,-0.0201
93,45,-0.0101,-0.0503,0.0503
93,46,0.2114,-0.161,0.2214
93,47,-0.151,0.0,-0.0403
93,48,-0.0101,0.0503,-0.0503
93,49,0.4428,0.2617,-0.1308
93,50,0.0302,0.0,0.0101
93,51,0.0201,0.0302,-0.0302
93,52,0.0101,-0.0302,0.0302
93,53,-0.0,0.0,-0.0
94,1,0.0501,0.0401,0.0501
94,2,-0.01,0.1103,0.1203
94,3,-0.02,-0.0301,-0.0401
94,4,-0.2306,-0.2707,-0.3408
94,5,-0.0301,0.02,0.02
94,6,-0.2807,0.0501,-0.0
94,7,0.0802,-0.02,0.0
94,8,0.2205,-0.2005,-0.1704
94,9,-0.0301,-0.02,-0.0301
94,10,0.0301,-0.01,-0.0
94,11,0.0401,-0.02,-0.01
94,12,-0.01,0.01,0.01
94,13,-0.0,0.0,0.0
94,14,-0.0,-0.01,-0.01
94,15,0.0,-0.01,-0.01
94,16,-0.0,-0.0,-0.0
94,17,-0.0301,-0.02,-0.02
94,18,0.0301,0.0,0.01
94,19,0.0,0.0,0.0
94,20,-0.02,0.01,0.01
94,21,-0.0501,0.0301,0.02
94,22,-0.01,0.01,0.01
94,23,-0.0,0.0,-0.0
94,24,0.0,-0.0,0.0
94,25,-0.0,0.0,0.0
94,26,-0.0,-0.0,-0.0
94,27,0.0501,0.0301,-0.02
94,28,0.01,0.01,-0.01
94,29,-0.0,-0.0,-0.0
94,30,-0.0501,0.0401,-0.0501
94,31,0.01,0.1103,-0.1203
94,32,0.02,-0.0301,0.0401
94,33,0.2306,-0.2707,0.3408
94,34,0.0301,0.02,-0.02
94,35,0.2807,0.0501,0.0
94,36,-0.0802,-0.02,-0.0
94,37,-0.2205,-0.2005,0.1704
94,38,0.0301,-0.02,0.0301
94,39,-0.0301,-0.01,0.0
94,40,-0.0401,-0.02,0.01
94,41,0.01,0.01,-0.01
94,42,0.0,0.0,-0.0
94,43,0.0,-0.01,0.01
94,44,-0.0,-0.01,0.01
94,45,0.0,-0.0,0.0
94,46,0.0301,-0.02,0.02
94,47,-0.0301,0.0,-0.01
94,48,-0.0,0.0,-0.0
94,49,0.02,0.01,-0.01
94,50,0.0,0.0,0.0
94,51,0.0,0.0,-0.0
94,52,0.0,-0.0,0.0
94,53,-0.0,-0.0,0.0
95,1,-0.0501,-0.0401,-0.0501
95,2,0.01,-0.1103,-0.1304
95,3,0.0201,0.0301,0.0401
95,4,0.2206,0.2607,0.3409
95,5,0.0301,-0.0201,-0.01
95,6,0.2908,-0.0501,0.0
95,7,-0.0802,0.0201,-0.0
95,8,-0.2206,0.2006,0.1705
95,9,0.0301,0.0201,0.0201
95,10,-0.0301,0.01,0.0
95,11,-0.0501,0.0301,0.0201
95,12,0.01,-0.01,-0.01
95,13,0.0,-0.0,-0.0
95,14,-0.0,0.01,0.01
95,15,-0.0201,0.0201,0.01
95,16,0.0,0.0,0.0
95,17,0.0501,0.0301,0.0401
95,18,-0.0301,-0.0,-0.01
95,19,-0.0,-0.0,-0.0
95,20,0.01,-0.01,-0.01
95,21,0.0501,-0.0301,-0.0201
95,22,0.01,-0.01,-0.01
95,23,0.0,0.0,0.0
95,24,-0.0,-0.0,-0.0
95,25,0.0,-0.0,-0.0
95,26,0.0,0.0,0.0
95,27,0.0501,0.0301,-0.0201
95,28,0.01,0.01,-0.01
95,29,-0.0,0.0,-0.0
95,30,-0.0501,0.0401,-0.0501
95,31,0.01,0.1103,-0.1304
95,32,0.0201,-0.0301,0.0401
95,33,0.2206,-0.2607,0.3309
95,34,0.0301,0.0201,-0.01
95,35,0.2908,0.0501,0.0
95,36,-0.0802,-0.0201,-0.0
95,37,-0.2206,-0.2006,0.1705
95,38,0.0301,-0.0201,0.0201
95,39,-0.0301,-0.01,0.0
95,40,-0.0501,-0.0301,0.0201
95,41,0.01,0.01,-0.01
95,42,0.0,0.0,-0.0
95,43,-0.0,-0.01,0.01
95,44,-0.0201,-0.0201,0.01
95,45,0.0,-0.0,0.0
95,46,0.0501,-0.0301,0.0401
95,47,-0.0301,0.0,-0.01
95,48,-0.0,0.0,-0.0
95,49,0.01,0.01,-0.01
95,50,0.0,-0.0,0.0
95,51,0.0,0.0,-0.0
95,52,0.0,-0.0,0.0
95,53,-0.0,0.0,0.0
96,1,-0.0,0.0,0.0
96,2,-0.01,0.01,0.01
96,3,0.0,-0.0,-0.0
96,4,-0.01,-0.01,-0.02
96,5,-0.0,0.0,0.0
96,6,-0.01,0.0,0.0
96,7,0.0,-0.0,-0.0
96,8,0.0,-0.0,-0.0
96,9,0.0,-0.0,-0.0
96,10,-0.0,-0.01,-0.01
96,11,0.01,-0.02,-0.02
96,12,0.01,0.01,0.01
96,13,0.01,0.04,0.04
96,14,-0.0501,-0.04,-0.0501
96,15,-0.4004,0.1101,0.0
96,16,0.04,0.01,0.02
96,17,0.4104,0.1702,0.2903
96,18,0.04,0.01,0.02
96,19,0.0,-0.04,-0.04
96,20,-0.1101,0.01,-0.02
96,21,-0.0,0.0,0.0
96,22,-0.0,0.0,0.0
96,23,-0.0,0.0,0.0
96,24,-0.02,-0.01,-0.01
96,25,-0.01,0.01,0.01
96,26,-0.01,-0.01,-0.01
96,27,-0.0,-0.0,0.0
96,28,-0.0,-0.0,0.0
96,29,-0.02,0.01,-0.01
96,30,-0.0,-0.0,0.0
96,31,-0.01,-0.01,0.01
96,32,0.0,0.0,-0.0
96,33,-0.01,0.01,-0.02
96,34,-0.0,-0.0,0.0
96,35,-0.01,-0.0,0.0
96,36,0.0,0.0,-0.0
96,37,0.0,0.0,-0.0
96,38,0.0,0.0,-0.0
96,39,-0.0,0.01,-0.01
96,40,0.01,0.02,-0.02
96,41,0.01,-0.01,0.01
96,42,0.01,-0.04,0.04
96,43,-0.0501,0.04,-0.0501
96,44,-0.4104,-0.1201,0.0
96,45,0.04,-0.01,0.02
96,46,0.4204,-0.1802,0.2903
96,47,0.04,-0.01,0.02
96,48,0.0,0.04,-0.04
96,49,-0.1201,-0.01,-0.02
96,50,-0.0,-0.0,0.0
96,51,-0.01,-0.01,0.01
96,52,-0.01,0.01,-0.01
96,53,-0.0,-0.0,0.0
97,1,-0.0,-0.0,-0.0
97,2,-0.0,0.0,0.0
97,3,0.0,0.0,0.0
97,4,0.01,0.0,0.01
97,5,-0.0,0.0,0.0
97,6,-0.0,0.0,0.0
97,7,-0.0,0.0,-0.0
97,8,-0.01,0.01,0.01
97,9,0.0,-0.0,-0.0
97,10,-0.0,-0.01,-0.01
97,11,0.01,-0.03,-0.02
97,12,0.01,0.01,0.01
97,13,0.01,0.04,0.05
97,14,-0.05,-0.04,-0.05
97,15,-0.4103,0.1101,-0.0
97,16,0.04,0.01,0.02
97,17,0.4203,0.1701,0.2902
97,18,0.05,0.01,0.02
97,19,0.0,-0.04,-0.04
97,20,-0.1201,0.02,-0.02
97,21,-0.0,-0.0,-0.0
97,22,-0.0,0.0,0.0
97,23,-0.0,0.0,0.0
97,24,-0.02,-0.01,-0.01
97,25,-0.01,0.01,0.01
97,26,-0.01,-0.01,-0.01
97,27,0.0,-0.0,0.0
97,28,0.0,0.0,-0.0
97,29,0.02,-0.01,0.01
97,30,0.0,-0.0,0.0
97,31,0.0,0.0,-0.0
97,32,-0.0,0.0,-0.0
97,33,-0.01,0.0,-0.01
97,34,0.0,0.0,-0.0
97,35,0.0,0.0,-0.0
97,36,0.0,0.0,0.0
97,37,0.01,0.01,-0.01
97,38,-0.0,-0.0,0.0
97,39,0.0,-0.01,0.01
97,40,-0.01,-0.03,0.02
97,41,-0.01,0.01,-0.01
97,42,-0.01,0.04,-0.05
97,43,0.05,-0.04,0.05
97,44,0.4003,0.1101,0.0
97,45,-0.04,0.01,-0.02
97,46,-0.4103,0.1701,-0.2902
97,47,-0.05,0.01,-0.02
97,48,-0.0,-0.04,0.04
97,49,0.1201,0.02,0.02
97,50,0.0,0.0,-0.0
97,51,0.01,0.01,-0.01
97,52,0.01,-0.01,0.01
97,53,0.0,0.0,0.0
98,1,0.01,-0.02,-0.02
98,2,0.0599,-0.0898,-0.0699
98,3,0.02,0.0299,0.0399
98,4,0.1797,0.2096,0.2595
98,5,-0.0499,0.01,-0.0
98,6,-0.3394,0.0399,-0.0299
98,7,0.02,-0.01,-0.0
98,8,0.0399,-0.0399,-0.0399
98,9,0.01,-0.01,-0.01
98,10,-0.02,-0.0399,-0.0499
98,11,0.02,-0.1098,-0.1198
98,12,-0.0599,0.1098,0.0898
98,13,-0.0499,0.0599,0.0399
98,14,0.01,-0.0599,-0.0599
98,15,0.2096,-0.1497,-0.0898
98,16,-0.01,-0.01,-0.01
98,17,-0.1298,-0.0699,-0.1098
98,18,0.0998,0.02,0.0399
98,19,-0.0299,-0.01,-0.02
98,20,-0.1298,0.0399,-0.0
98,21,0.0,-0.01,-0.01
98,22,0.0499,-0.01,0.01
98,23,-0.01,0.0,-0.0
98,24,0.01,-0.0,0.01
98,25,-0.0,0.01,0.01
98,26,-0.01,-0.02,-0.02
98,27,0.0,0.01,-0.01
98,28,0.0499,0.01,0.01
98,29,0.01,0.0,0.01
98,30,0.01,0.02,-0.02
98,31,0.0599,0.0898,-0.0699
98,32,0.02,-0.0299,0.0399
98,33,0.1797,-0.2096,0.2595
98,34,-0.0499,-0.01,-0.0
98,35,-0.3294,-0.0399,-0.0299
98,36,0.02,0.01,-0.0
98,37,0.0399,0.0399,-0.0399
98,38,0.01,0.01,-0.01
98,39,-0.02,0.0399,-0.0499
98,40,0.02,0.1098,-0.1198
98,41,-0.0599,-0.0998,0.0898
98,42,-0.0499,-0.0599,0.0399
98,43,0.01,0.0599,-0.0599
98,44,0.2096,0.1497,-0.0898
98,45,-0.01,0.01,-0.01
98,46,-0.1298,0.0699,-0.1098
98,47,0.0998,-0.02,0.0399
98,48,-0.0299,0.01,-0.02
98,49,-0.1298,-0.0399,0.0
98,50,-0.01,-0.0,-0.0
98,51,-0.0,-0.01,0.01
98,52,-0.01,0.02,-0.02
98,53,0.01,0.0,-0.0
99,1,0.0201,-0.01,-0.0
99,2,0.0803,-0.0703,-0.0602
99,3,0.01,0.0201,0.0301
99,4,0.1706,0.2108,0.261
99,5,-0.0401,-0.0,-0.01
99,6,-0.4015,0.0301,-0.0401
99,7,0.01,-0.0201,-0.01
99,8,0.1706,-0.2309,-0.2208
99,9,-0.0301,0.0201,0.0201
99,10,0.0201,0.01,0.01
99,11,0.0401,-0.0201,-0.01
99,12,0.0201,-0.0502,-0.0401
99,13,0.01,-0.0201,-0.0201
99,14,-0.0,0.0201,0.0201
99,15,-0.1104,0.0703,0.0401
99,16,0.01,0.0,0.0
99,17,0.0602,0.0301,0.0502
99,18,-0.0401,-0.0,-0.01
99,19,0.01,0.01,0.01
99,20,0.0602,-0.0201,0.0
99,21,0.01,-0.01,-0.01
99,22,-0.0301,0.01,0.01
99,23,0.0,-0.0,-0.0
99,24,-0.0,0.0,0.0
99,25,0.0,-0.0,-0.0
99,26,0.0,0.01,0.01
99,27,-0.01,-0.01,0.01
99,28,0.0301,0.01,-0.01
99,29,0.0,0.0,-0.0
99,30,-0.0201,-0.01,0.0
99,31,-0.0803,-0.0703,0.0602
99,32,-0.01,0.0201,-0.0301
99,33,-0.1706,0.2108,-0.261
99,34,0.0401,-0.0,0.01
99,35,0.4015,0.0301,0.0401
99,36,-0.01,-0.0201,0.01
99,37,-0.1706,-0.2309,0.2208
99,38,0.0301,0.0201,-0.0201
99,39,-0.0201,0.01,-0.01
99,40,-0.0401,-0.0201,0.01
99,41,-0.0201,-0.0502,0.0401
99,42,-0.01,-0.0201,0.0201
99,43,0.0,0.0201,-0.0201
99,44,0.1104,0.0703,-0.0401
99,45,-0.01,0.0,-0.0
99,46,-0.0602,0.0301,-0.0502
99,47,0.0401,-0.0,0.01
99,48,-0.01,0.01,-0.01
99,49,-0.0602,-0.0201,-0.0
99,50,-0.0,-0.0,0.0
99,51,-0.0,-0.0,0.0
99,52,-0.0,0.01,-0.01
99,53,-0.0,0.0,-0.0
100,1,-0.0199,0.01,0.01
100,2,-0.0698,0.0698,0.0598
100,3,-0.0,-0.0199,-0.0299
100,4,-0.1695,-0.2094,-0.2693
100,5,0.0399,0.0,0.01
100,6,0.389,-0.0299,0.0399
100,7,-0.01,0.0199,0.01
100,8,-0.1695,0.2394,0.2294
100,9,0.0299,-0.0199,-0.0199
100,10,-0.0199,-0.01,-0.0199
100,11,-0.0399,0.0199,0.01
100,12,-0.0199,0.0499,0.0399
100,13,-0.0199,0.0199,0.0199
100,14,0.0,-0.0299,-0.0199
100,15,0.1097,-0.0698,-0.0399
100,16,-0.01,-0.0,-0.0
100,17,-0.0598,-0.0299,-0.0499
100,18,0.0399,0.0,0.01
100,19,-0.01,-0.01,-0.01
100,20,-0.0598,0.0199,-0.0
100,21,-0.0199,0.01,0.01
100,22,0.0299,-0.01,-0.0
100,23,-0.0,0.0,0.0
100,24,0.0,-0.0,-0.0
100,25,-0.0,0.0,0.0
100,26,-0.0,-0.01,-0.01
100,27,-0.0199,-0.01,0.01
100,28,0.0299,0.01,-0.0
100,29,0.0,0.0,-0.0
100,30,-0.0199,-0.01,0.01
100,31,-0.0698,-0.0698,0.0598
100,32,-0.0,0.0199,-0.0299
100,33,-0.1695,0.2094,-0.2693
100,34,0.0399,-0.0,0.01
100,35,0.389,0.0299,0.0399
100,36,-0.01,-0.0199,0.01
100,37,-0.1695,-0.2394,0.2294
100,38,0.0299,0.0199,-0.0199
100,39,-0.0199,0.01,-0.0199
100,40,-0.0399,-0.0199,0.01
100,41,-0.0199,-0.0499,0.0399
100,42,-0.0199,-0.0199,0.0199
100,43,0.0,0.0299,-0.0199
100,44,0.1097,0.0698,-0.0399
100,45,-0.01,0.0,-0.0
100,46,-0.0598,0.0299,-0.0499
100,47,0.0399,-0.0,0.01
100,48,-0.01,0.01,-0.01
100,49,-0.0598,-0.0199,-0.0
100,50,-0.0,-0.0,0.0
100,51,-0.0,-0.0,0.0
100,52,-0.0,0.01,-0.01
100,53,0.0,-0.0,-0.0
101,1,-0.01,-0.01,-0.01
101,2,0.0401,-0.0702,-0.0702
101,3,0.02,0.02,0.02
101,4,0.1704,0.1904,0.2405
101,5,-0.0401,0.02,0.01
101,6,-0.3708,0.0601,-0.01
101,7,0.01,-0.01,-0.01
101,8,0.0501,-0.0501,-0.0501
101,9,0.0301,-0.0301,-0.0301
101,10,-0.0401,-0.0301,-0.0401
101,11,-0.0501,-0.01,-0.0301
101,12,-0.0401,0.1002,0.0902
101,13,-0.0301,0.0501,0.0401
101,14,0.01,-0.0501,-0.0501
101,15,0.2606,-0.1704,-0.0902
101,16,-0.01,-0.01,-0.01
101,17,-0.1403,-0.0601,-0.1002
101,18,0.0702,0.01,0.0301
101,19,-0.0301,-0.01,-0.02
101,20,-0.1403,0.0401,-0.0
101,21,0.02,0.0,0.01
101,22,0.0601,-0.02,-0.0
101,23,-0.01,0.0,0.0
101,24,0.0,-0.0,-0.0
101,25,-0.0,0.01,0.01
101,26,-0.01,-0.01,-0.01
101,27,-0.02,0.0,-0.01
101,28,-0.0601,-0.02,0.0
101,29,-0.0,-0.0,0.0
101,30,0.01,-0.01,0.01
101,31,-0.0401,-0.0702,0.0702
101,32,-0.02,0.02,-0.02
101,33,-0.1704,0.1904,-0.2405
101,34,0.0401,0.02,-0.01
101,35,0.3708,0.0601,0.01
101,36,-0.01,-0.01,0.01
101,37,-0.0501,-0.0501,0.0501
101,38,-0.0301,-0.0301,0.0301
101,39,0.0401,-0.0301,0.0401
101,40,0.0501,-0.01,0.0301
101,41,0.0401,0.1002,-0.0902
101,42,0.0301,0.0501,-0.0401
101,43,-0.01,-0.0501,0.0501
101,44,-0.2606,-0.1704,0.0902
101,45,0.01,-0.01,0.01
101,46,0.1403,-0.0601,0.1002
101,47,-0.0702,0.01,-0.0301
101,48,0.0301,-0.01,0.02
101,49,0.1403,0.0401,0.0
101,50,0.01,0.0,-0.0
101,51,0.0,0.01,-0.01
101,52,0.01,-0.01,0.01
101,53,-0.0,-0.0,0.0
102,1,-0.0402,0.01,0.0
102,2,-0.0301,-0.0,-0.0201
102,3,0.01,-0.01,-0.01
102,4,0.0502,0.0301,0.0402
102,5,-0.01,0.0402,0.0402
102,6,-0.3315,0.0804,0.0201
102,7,0.0201,-0.01,-0.01
102,8,-0.0502,0.0904,0.1004
102,9,0.1105,-0.1004,-0.0804
102,10,-0.0301,0.0201,0.0201
102,11,-0.2511,0.3817,0.3315
102,12,0.0,0.01,0.01
102,13,0.0201,-0.01,-0.01
102,14,-0.0,0.01,0.0
102,15,-0.0,0.01,0.0
102,16,0.0,0.01,0.01
102,17,0.0,0.01,0.01
102,18,-0.0,-0.01,-0.01
102,19,0.0,-0.0,-0.0
102,20,-0.0201,0.01,-0.0
102,21,0.0201,0.0201,0.0201
102,22,-0.0201,-0.01,-0.0201
102,23,0.0,0.0,0.0
102,24,-0.01,-0.0,-0.01
102,25,-0.0,0.0,0.0
102,26,0.0,-0.0,0.0
102,27,0.0201,-0.0201,0.0201
102,28,-0.0201,0.01,-0.0201
102,29,-0.01,0.0,-0.01
102,30,-0.0402,-0.01,0.0
102,31,-0.0301,0.0,-0.0201
102,32,0.01,0.01,-0.01
102,33,0.0502,-0.0301,0.0402
102,34,-0.01,-0.0402,0.0402
102,35,-0.3315,-0.0804,0.0201
102,36,0.0201,0.01,-0.01
102,37,-0.0502,-0.0904,0.1004
102,38,0.1105,0.1004,-0.0804
102,39,-0.0301,-0.0201,0.0201
102,40,-0.2511,-0.3817,0.3214
102,41,0.0,-0.01,0.01
102,42,0.0201,0.01,-0.01
102,43,-0.0,-0.01,0.0
102,44,0.0,-0.0,0.0
102,45,0.0,-0.01,0.01
102,46,0.0,-0.01,0.01
102,47,-0.0,0.01,-0.01
102,48,0.0,0.0,-0.0
102,49,-0.0201,-0.01,-0.0
102,50,0.0,-0.0,0.0
102,51,-0.0,-0.0,0.0
102,52,0.0,-0.0,0.0
102,53,-0.0,-0.0,0.0
103,1,-0.02,-0.0,-0.01
103,2,-0.0,-0.03,-0.03
103,3,0.01,-0.0,0.0
103,4,0.01,0.0,0.01
103,5,-0.01,0.03,0.03
103,6,-0.2197,0.0599,0.02
103,7,0.03,-0.01,-0.01
103,8,-0.0799,0.1498,0.1498
103,9,0.0899,-0.0899,-0.0699
103,10,-0.02,0.02,0.02
103,11,-0.2197,0.3495,0.2996
103,12,-0.0399,-0.01,-0.02
103,13,0.01,-0.0399,-0.0399
103,14,-0.01,0.01,0.01
103,15,-0.1997,0.0999,0.0399
103,16,0.01,0.01,0.01
103,17,-0.02,-0.01,-0.01
103,18,0.01,0.0,0.01
103,19,0.02,0.01,0.01
103,20,0.1997,-0.0799,-0.02
103,21,-0.01,0.01,0.01
103,22,-0.03,-0.01,-0.01
103,23,0.02,-0.0,0.0
103,24,0.01,0.01,0.01
103,25,-0.01,0.01,0.01
103,26,-0.01,-0.01,-0.01
103,27,0.01,0.01,-0.01
103,28,0.03,-0.01,0.01
103,29,-0.01,0.01,-0.01
103,30,0.02,-0.0,0.01
103,31,0.0,-0.03,0.03
103,32,-0.01,-0.0,-0.0
103,33,-0.01,0.0,-0.01
103,34,0.01,0.03,-0.0399
103,35,0.2197,0.0599,-0.02
103,36,-0.03,-0.01,0.01
103,37,0.0799,0.1498,-0.1498
103,38,-0.0899,-0.0899,0.0699
103,39,0.02,0.02,-0.02
103,40,0.2197,0.3495,-0.2996
103,41,0.0399,-0.01,0.02
103,42,-0.01,-0.0399,0.0399
103,43,0.01,0.01,-0.01
103,44,0.1997,0.0999,-0.0399
103,45,-0.01,0.01,-0.01
103,46,0.02,-0.01,0.01
103,47,-0.01,0.0,-0.01
103,48,-0.02,0.01,-0.01
103,49,-0.1997,-0.0799,0.02
103,50,-0.02,-0.0,-0.0
103,51,0.01,0.01,-0.01
103,52,0.01,-0.01,0.01
103,53,-0.0,-0.0,0.0
104,1,0.01,-0.01,-0.01
104,2,0.0398,-0.0398,-0.0398
104,3,0.0,0.0,0.01
104,4,0.0,0.0,0.0
104,5,-0.0,0.0,0.0
104,6,0.01,0.0,0.0
104,7,0.01,0.0,0.0
104,8,-0.0299,0.0597,0.0597
104,9,-0.01,-0.01,-0.01
104,10,-0.0,-0.0,-0.01
104,11,-0.01,0.0199,0.01
104,12,-0.0896,0.01,-0.01
104,13,-0.01,-0.0498,-0.0597
104,14,-0.01,0.0,0.0
104,15,-0.3783,0.1593,0.0597
104,16,0.0299,-0.0,0.01
104,17,-0.1195,-0.0697,-0.0996
104,18,0.0498,0.0398,0.0498
104,19,-0.01,0.0199,0.0199
104,20,0.4679,-0.1892,-0.0597
104,21,-0.01,0.0,0.0
104,22,0.0199,-0.01,0.0
104,23,0.0199,-0.0,0.0
104,24,0.0199,0.01,0.0199
104,25,-0.01,0.01,0.01
104,26,-0.0199,-0.0199,-0.0199
104,27,-0.01,-0.0,0.0
104,28,0.0199,0.01,0.0
104,29,0.0199,-0.01,0.0199
104,30,0.01,0.01,-0.01
104,31,0.0398,0.0398,-0.0398
104,32,0.0,-0.0,0.01
104,33,0.0,-0.0,0.0
104,34,-0.0,-0.0,0.0
104,35,0.01,-0.0,0.0
104,36,0.01,-0.0,0.0
104,37,-0.0299,-0.0597,0.0597
104,38,-0.01,0.01,-0.01
104,39,-0.0,0.0,-0.01
104,40,-0.01,-0.0199,0.01
104,41,-0.0896,-0.01,-0.01
104,42,-0.01,0.0498,-0.0597
104,43,-0.01,-0.0,0.0
104,44,-0.3783,-0.1593,0.0597
104,45,0.0299,0.0,0.01
104,46,-0.1195,0.0697,-0.0996
104,47,0.0498,-0.0398,0.0498
104,48,-0.01,-0.0199,0.0199
104,49,0.4679,0.1892,-0.0597
104,50,0.0199,0.0,0.0
104,51,-0.01,-0.01,0.01
104,52,-0.0199,0.0199,-0.0199
104,53,0.0,-0.0,-0.0
105,1,0.01,0.0,0.01
105,2,0.0301,-0.01,-0.01
105,3,-0.01,-0.0,-0.0
105,4,0.01,0.0201,0.0301
105,5,0.01,-0.01,-0.01
105,6,0.0803,-0.0201,-0.01
105,7,-0.01,0.01,0.01
105,8,0.0301,-0.0502,-0.0402
105,9,-0.0502,0.0301,0.01
105,10,-0.0,-0.0201,-0.0201
105,11,0.0803,-0.1506,-0.1305
105,12,-0.0803,0.0301,0.0
105,13,-0.01,-0.0402,-0.0402
105,14,-0.01,-0.01,-0.01
105,15,-0.3213,0.1305,0.0402
105,16,0.0301,-0.0,0.01
105,17,-0.1506,-0.0904,-0.1305
105,18,0.0602,0.0402,0.0602
105,19,-0.0301,0.0201,0.01
105,20,0.4418,-0.1908,-0.0703
105,21,0.01,-0.0,-0.0
105,22,0.0602,-0.01,0.0
105,23,0.01,-0.0,0.0
105,24,0.01,0.01,0.01
105,25,-0.01,0.01,0.01
105,26,-0.01,-0.0201,-0.0201
105,27,-0.01,-0.0,0.0
105,28,-0.0602,-0.01,-0.0
105,29,-0.01,0.01,-0.01
105,30,-0.01,0.0,-0.01
105,31,-0.0301,-0.01,0.01
105,32,0.01,-0.0,0.0
105,33,-0.01,0.0201,-0.0301
105,34,-0.01,-0.01,0.01
105,35,-0.0803,-0.0201,0.01
105,36,0.01,0.01,-0.01
105,37,-0.0301,-0.0502,0.0402
105,38,0.0502,0.0301,-0.01
105,39,0.0,-0.0201,0.0201
105,40,-0.0803,-0.1506,0.1305
105,41,0.0803,0.0301,-0.0
105,42,0.01,-0.0402,0.0402
105,43,0.01,-0.01,0.01
105,44,0.3213,0.1305,-0.0402
105,45,-0.0301,-0.0,-0.01
105,46,0.1506,-0.0904,0.1305
105,47,-0.0602,0.0402,-0.0602
105,48,0.0301,0.0201,-0.01
105,49,-0.4418,-0.1908,0.0703
105,50,-0.01,-0.0,-0.0
105,51,0.01,0.01,-0.01
105,52,0.01,-0.0201,0.0201
105,53,0.0,-0.0,0.0
106,1,-0.1201,0.1201,0.1101
106,2,-0.1401,0.1802,0.1401
106,3,-0.0901,-0.0801,-0.1101
106,4,0.1001,0.1301,0.1601
106,5,0.1401,-0.03,-0.01
106,6,-0.1301,-0.01,-0.03
106,7,-0.0901,0.1001,0.0901
106,8,0.1301,-0.2202,-0.2002
106,9,-0.1601,-0.04,-0.0801
106,10,0.05,-0.02,-0.0
106,11,0.01,0.04,0.04
106,12,-0.02,0.03,0.02
106,13,0.04,0.01,0.02
106,14,0.0,-0.02,-0.02
106,15,-0.0,-0.02,-0.02
106,16,0.01,0.01,0.01
106,17,-0.1001,-0.04,-0.0701
106,18,0.01,0.01,0.02
106,19,-0.02,-0.0,-0.01
106,20,0.0801,-0.05,-0.03
106,21,0.2402,-0.04,0.0
106,22,0.01,-0.03,-0.03
106,23,0.03,0.0,0.01
106,24,-0.02,-0.0,-0.01
106,25,-0.01,0.01,0.01
